Product	Voltage	pressure	pH	TOF_Coverage
CH3CH2OH_g	-1.5575757575757576	0.0	6.8	17.28005712183711
CH3CH2OH_g	-1.5494949494949497	0.0	6.8	18.54525941583128
CH3CH2OH_g	-1.5414141414141411	0.0	6.8	19.692923757292725
CH3CH2OH_g	-1.5333333333333334	0.0	6.8	20.72243779566382
CH3CH2OH_g	-1.5252525252525253	0.0	6.8	21.63776799830816
CH3CH2OH_g	-1.5171717171717172	0.0	6.8	22.44578437716521
CH3CH2OH_g	-1.5090909090909093	0.0	6.8	23.15498188942529
CH3CH2OH_g	-1.5010101010101011	0.0	6.8	23.77456383323773
CH3CH2OH_g	-1.492929292929293	0.0	6.8	23.42790962697792
CH3CH2OH_g	-1.4848484848484849	0.0	6.8	22.784795717216024
CH3CH2OH_g	-1.4767676767676767	0.0	6.8	22.032994045807
CH3CH2OH_g	-1.4686868686868686	0.0	6.8	21.193975370514657
CH3CH2OH_g	-1.460606060606061	0.0	6.8	20.288811215746342
CH3CH2OH_g	-1.4525252525252526	0.0	6.8	19.33748567362277
CH3CH2OH_g	-1.4444444444444444	0.0	6.8	18.358316534930083
CH3CH2OH_g	-1.4363636363636365	0.0	6.8	17.367536428747734
CH3CH2OH_g	-1.4282828282828284	0.0	6.8	16.379054040455014
CH3CH2OH_g	-1.4202020202020202	0.0	6.8	15.404386799077283
CH3CH2OH_g	-1.412121212121212	0.0	6.8	14.452736035738884
CH3CH2OH_g	-1.404040404040404	0.0	6.8	13.53116560459947
CH3CH2OH_g	-1.395959595959596	0.0	6.8	12.644844037555488
CH3CH2OH_g	-1.387878787878788	0.0	6.8	11.797315486812227
CH3CH2OH_g	-1.3797979797979798	0.0	6.8	10.99077281938137
CH3CH2OH_g	-1.371717171717172	0.0	6.8	10.226314789390212
CH3CH2OH_g	-1.3636363636363638	0.0	6.8	9.504176725555254
CH3CH2OH_g	-1.3555555555555556	0.0	6.8	8.823929983768185
CH3CH2OH_g	-1.3474747474747475	0.0	6.8	8.184649460992382
CH3CH2OH_g	-1.3393939393939394	0.0	6.8	7.585050990738502
CH3CH2OH_g	-1.3313131313131312	0.0	6.8	7.023601799986384
CH3CH2OH_g	-1.323232323232323	0.0	6.8	6.498607756099751
CH3CH2OH_g	-1.3151515151515152	0.0	6.8	6.008281164608877
CH3CH2OH_g	-1.307070707070707	0.0	6.8	5.550792615200422
CH3CH2OH_g	-1.2989898989898991	0.0	6.8	5.12430996582395
CH3CH2OH_g	-1.290909090909091	0.0	6.8	4.727027100646388
CH3CH2OH_g	-1.2828282828282829	0.0	6.8	4.35718465379642
CH3CH2OH_g	-1.2747474747474747	0.0	6.8	4.013084487402547
CH3CH2OH_g	-1.2666666666666666	0.0	6.8	3.69309936198347
CH3CH2OH_g	-1.2585858585858585	0.0	6.8	3.3956789421251607
CH3CH2OH_g	-1.2505050505050506	0.0	6.8	3.1193530372860683
CH3CH2OH_g	-1.2424242424242424	0.0	6.8	2.862732780568873
CH3CH2OH_g	-1.2343434343434343	0.0	6.8	2.624510290572088
CH3CH2OH_g	-1.2262626262626264	0.0	6.8	2.4034572362909614
CH3CH2OH_g	-1.2181818181818185	0.0	6.8	2.198422626394825
CH3CH2OH_g	-1.21010101010101	0.0	6.8	2.0083300667902755
CH3CH2OH_g	-1.202020202020202	0.0	6.8	1.8321746697576016
CH3CH2OH_g	-1.193939393939394	0.0	6.8	1.6690197504706143
CH3CH2OH_g	-1.185858585858586	0.0	6.8	1.517993409423377
CH3CH2OH_g	-1.1777777777777778	0.0	6.8	1.3782850698283575
CH3CH2OH_g	-1.16969696969697	0.0	6.8	1.2491420155596131
CH3CH2OH_g	-1.1616161616161618	0.0	6.8	1.129865956262926
CH3CH2OH_g	-1.1535353535353536	0.0	6.8	1.019809630796719
CH3CH2OH_g	-1.1454545454545455	0.0	6.8	0.9183734475180356
CH3CH2OH_g	-1.1373737373737374	0.0	6.8	0.8250021497698597
CH3CH2OH_g	-1.1292929292929292	0.0	6.8	0.7391814873347466
CH3CH2OH_g	-1.121212121212121	0.0	6.8	0.6604348701009773
