Product	Voltage	pressure	pH	TOF_Coverage
CH3CH2OH_g	-1.145959595959596	-3.0	6.8	2.750285575599936e-06
CH3CH2OH_g	-1.1373737373737374	-3.0	6.8	2.2506978678558704e-06
CH3CH2OH_g	-1.128787878787879	-3.0	6.8	1.8419785335089085e-06
CH3CH2OH_g	-1.1202020202020202	-3.0	6.8	1.5075879914658312e-06
CH3CH2OH_g	-1.1116161616161615	-3.0	6.8	1.2339830361614945e-06
CH3CH2OH_g	-1.103030303030303	-3.0	6.8	1.01008675314856e-06
CH3CH2OH_g	-1.0944444444444446	-3.0	6.8	8.268454303407407e-07
CH3CH2OH_g	-1.085858585858586	-3.0	6.8	6.768606310563054e-07
CH3CH2OH_g	-1.0772727272727274	-3.0	6.8	5.540859577457081e-07
CH3CH2OH_g	-1.068686868686869	-3.0	6.8	4.535786099385468e-07
CH3CH2OH_g	-1.0601010101010102	-3.0	6.8	3.7129658225249654e-07
CH3CH2OH_g	-1.0515151515151515	-3.0	6.8	3.03933402288739e-07
CH3CH2OH_g	-1.042929292929293	-3.0	6.8	2.48783510659534e-07
CH3CH2OH_g	-1.0343434343434343	-3.0	6.8	2.036325624635265e-07
CH3CH2OH_g	-1.025757575757576	-3.0	6.8	1.6666798182450738e-07
CH3CH2OH_g	-1.0171717171717172	-3.0	6.8	1.3640599455669093e-07
CH3CH2OH_g	-1.0085858585858587	-3.0	6.8	1.1163209746201425e-07
CH3CH2OH_g	-1.0	-3.0	6.8	9.135248949574687e-08
CH4_g	-1.85	0.0	6.8	19450.13555715721
CH4_g	-1.8414141414141416	0.0	6.8	17117.875173897242
CH4_g	-1.8328282828282831	0.0	6.8	15020.050018650783
CH4_g	-1.8242424242424244	0.0	6.8	13142.483229193467
CH4_g	-1.8156565656565655	0.0	6.8	11469.75125492509
CH4_g	-1.8070707070707075	0.0	6.8	9985.793306495363
CH4_g	-1.7984848484848486	0.0	6.8	8674.411452626924
CH4_g	-1.78989898989899	0.0	6.8	7519.666146212851
CH4_g	-1.7813131313131314	0.0	6.8	6506.176351087183
CH4_g	-1.772727272727273	0.0	6.8	5619.335893335879
CH4_g	-1.7641414141414142	0.0	6.8	4845.45861874959
CH4_g	-1.7555555555555555	0.0	6.8	4171.864867153101
CH4_g	-1.746969696969697	0.0	6.8	3586.9209831406533
CH4_g	-1.7383838383838386	0.0	6.8	3080.042395858028
CH4_g	-1.72979797979798	0.0	6.8	2641.669414433912
CH4_g	-1.7212121212121212	0.0	6.8	2263.223455050019
CH4_g	-1.7126262626262627	0.0	6.8	1937.0500411412552
CH4_g	-1.7040404040404042	0.0	6.8	1656.3536603043497
CH4_g	-1.6954545454545455	0.0	6.8	1415.1284516081084
CH4_g	-1.6868686868686869	0.0	6.8	1208.0877460823224
CH4_g	-1.6782828282828284	0.0	6.8	1030.5946885792737
CH4_g	-1.66969696969697	0.0	6.8	878.5955199905063
CH4_g	-1.6611111111111112	0.0	6.8	748.5565794964949
CH4_g	-1.6525252525252525	0.0	6.8	637.4056798116158
CH4_g	-1.643939393939394	0.0	6.8	542.4781968492443
CH4_g	-1.6353535353535356	0.0	6.8	461.4679824477901
CH4_g	-1.6267676767676769	0.0	6.8	392.38303993287474
CH4_g	-1.6181818181818182	0.0	6.8	333.5057843682758
CH4_g	-1.6095959595959597	0.0	6.8	283.3576313036968
CH4_g	-1.6010101010101012	0.0	6.8	240.6676104211235
CH4_g	-1.5924242424242423	0.0	6.8	204.3446761384824
CH4_g	-1.5838383838383838	0.0	6.8	173.45337984114104
CH4_g	-1.5752525252525251	0.0	6.8	147.19257312961068
CH4_g	-1.5666666666666669	0.0	6.8	124.8768245059434
CH4_g	-1.5580808080808082	0.0	6.8	105.9202503567112
CH4_g	-1.5494949494949497	0.0	6.8	89.8224827233655
CH4_g	-1.540909090909091	0.0	6.8	76.15651954789195
CH4_g	-1.5323232323232323	0.0	6.8	64.5582266601636
CH4_g	-1.5237373737373738	0.0	6.8	54.71728390232531
CH4_g	-1.5151515151515151	0.0	6.8	46.3693899045682
CH4_g	-1.5065656565656569	0.0	6.8	39.28956078035282
CH4_g	-1.4979797979797982	0.0	6.8	33.2863771951032
CH4_g	-1.4893939393939395	0.0	6.8	28.19705178976557
CH4_g	-1.4808080808080808	0.0	6.8	23.883204798367323
CH4_g	-1.4722222222222223	0.0	6.8	20.227249930693265
CH4_g	-1.4636363636363638	0.0	6.8	17.129305277710284
CH4_g	-1.4550505050505051	0.0	6.8	14.504555240954367
CH4_g	-1.4464646464646465	0.0	6.8	12.281000760492851
CH4_g	-1.437878787878788	0.0	6.8	10.397536087286024
CH4_g	-1.4292929292929295	0.0	6.8	8.802315420291166
CH4_g	-1.4207070707070708	0.0	6.8	7.451360598660996
CH4_g	-1.412121212121212	0.0	6.8	6.307374474606302
CH4_g	-1.4035353535353536	0.0	6.8	5.338732132562691
CH4_g	-1.394949494949495	0.0	6.8	4.518623070103577
CH4_g	-1.3863636363636365	0.0	6.8	3.8243220579374793
CH4_g	-1.3777777777777778	0.0	6.8	3.23656961507736
CH4_g	-1.3691919191919193	0.0	6.8	2.7390458042575854
CH4_g	-1.3606060606060606	0.0	6.8	2.3179234315864004
CH4_g	-1.352020202020202	0.0	6.8	1.9614887758339263
CH4_g	-1.3434343434343434	0.0	6.8	1.6598197226680176
CH4_g	-1.334848484848485	0.0	6.8	1.4045126776169157
CH4_g	-1.3262626262626265	0.0	6.8	1.1884509133144108
CH4_g	-1.3176767676767678	0.0	6.8	1.0056081017942655
CH4_g	-1.309090909090909	0.0	6.8	0.8508817173567877
CH4_g	-1.3005050505050506	0.0	6.8	0.7199517924912912
CH4_g	-1.291919191919192	0.0	6.8	0.6091611881661891
CH4_g	-1.2833333333333334	0.0	6.8	0.5154141175489297
CH4_g	-1.2747474747474747	0.0	6.8	0.4360901536437948
CH4_g	-1.2661616161616165	0.0	6.8	0.3689713691578312
CH4_g	-1.2575757575757576	0.0	6.8	0.312180612048676
CH4_g	-1.248989898989899	0.0	6.8	0.2641292220214538
CH4_g	-1.2404040404040404	0.0	6.8	0.2234727496999853
CH4_g	-1.231818181818182	0.0	6.8	0.1890734580909217
CH4_g	-1.2232323232323232	0.0	6.8	0.1599685710615102
CH4_g	-1.2146464646464648	0.0	6.8	0.1353433907712851
CH4_g	-1.206060606060606	0.0	6.8	0.1145085395075091
CH4_g	-1.1974747474747476	0.0	6.8	0.096880694722399
CH4_g	-1.1888888888888889	0.0	6.8	0.081966282276087
CH4_g	-1.1803030303030304	0.0	6.8	0.0693476745222318
CH4_g	-1.1717171717171715	0.0	6.8	0.0586715091195483
CH4_g	-1.1631313131313132	0.0	6.8	0.0496388031724847
CH4_g	-1.1545454545454543	0.0	6.8	0.0419965870783185
CH4_g	-1.145959595959596	0.0	6.8	0.0355308246266878
CH4_g	-1.1373737373737374	0.0	6.8	0.0300604215940972
CH4_g	-1.128787878787879	0.0	6.8	0.0254321552555847
CH4_g	-1.1202020202020202	0.0	6.8	0.021516382708683
CH4_g	-1.1116161616161615	0.0	6.8	0.018203407380451
CH4_g	-1.103030303030303	0.0	6.8	0.0154004012221788
CH4_g	-1.0944444444444446	0.0	6.8	0.0130287954686009
CH4_g	-1.085858585858586	0.0	6.8	0.0110220657462615
CH4_g	-1.0772727272727274	0.0	6.8	0.0093238474845643
CH4_g	-1.068686868686869	0.0	6.8	0.0078863243639906
CH4_g	-1.0601010101010102	0.0	6.8	0.0066688357820892
CH4_g	-1.0515151515151515	0.0	6.8	0.005636649763013
CH4_g	-1.042929292929293	0.0	6.8	0.004759846383766
CH4_g	-1.0343434343434343	0.0	6.8	0.0040122560367709
CH4_g	-1.025757575757576	0.0	6.8	0.0033704077011232
CH4_g	-1.0171717171717172	0.0	6.8	0.0028125040019423
CH4_g	-1.0085858585858587	0.0	6.8	0.0023176606370228
CH4_g	-1.0	0.0	6.8	0.0018662387552652
CH4_g	-1.85	-3.0	6.8	124.28143331748066
CH4_g	-1.8414141414141416	-3.0	6.8	124.10451535086372
CH4_g	-1.8328282828282831	-3.0	6.8	123.89621003637568
CH4_g	-1.8242424242424244	-3.0	6.8	123.6511173807093
CH4_g	-1.8156565656565655	-3.0	6.8	123.36297334086004
CH4_g	-1.8070707070707075	-3.0	6.8	123.02453653633168
CH4_g	-1.7984848484848486	-3.0	6.8	122.62746987828808
CH4_g	-1.78989898989899	-3.0	6.8	122.1622212188706
CH4_g	-1.7813131313131314	-3.0	6.8	121.6179092187036
CH4_g	-1.772727272727273	-3.0	6.8	120.98222330196232
CH4_g	-1.7641414141414142	-3.0	6.8	120.24134982660502
CH4_g	-1.7555555555555555	-3.0	6.8	119.3799403972696
CH4_g	-1.746969696969697	-3.0	6.8	118.38114236057994
CH4_g	-1.7383838383838386	-3.0	6.8	117.2267155431332
CH4_g	-1.72979797979798	-3.0	6.8	115.89726251264112
CH4_g	-1.7212121212121212	-3.0	6.8	114.37260102199116
